FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
26/9/2024,7,2,-99,15,-99,-99,-99,-99,11,-99,-99,2,-99,-99,-99,13,-99,-99
26/9/2024,8,3,-99,14,-99,-99,-99,-99,11,-99,-99,3,-99,-99,-99,16,-99,-99
26/9/2024,9,3,-99,11,-99,-99,-99,-99,12,-99,-99,3,-99,-99,-99,-99,-99,-99
26/9/2024,10,3,-99,10,-99,-99,-99,-99,14,-99,-99,-99,-99,-99,-99,14,-99,-99
26/9/2024,11,3,-99,10,-99,-99,-99,-99,9,-99,-99,-99,-99,-99,-99,12,-99,-99
26/9/2024,12,4,-99,12,-99,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,31,-99,-99
26/9/2024,13,3,-99,7,-99,-99,-99,-99,4,-99,-99,4,-99,-99,-99,17,-99,-99
26/9/2024,14,2,-99,4,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,9,-99,-99
26/9/2024,15,2,-99,4,-99,-99,-99,-99,3,-99,-99,2,-99,-99,-99,5,-99,-99
26/9/2024,16,3,-99,3,-99,-99,-99,-99,6,-99,-99,2,-99,-99,-99,6,-99,-99
26/9/2024,17,-99,-99,2,-99,-99,-99,-99,4,-99,-99,2,-99,-99,-99,7,-99,-99
26/9/2024,18,-99,-99,4,-99,-99,-99,-99,3,-99,-99,3,-99,-99,-99,7,-99,-99
26/9/2024,19,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,7,-99,-99
26/9/2024,20,-99,-99,2,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,7,-99,-99
26/9/2024,21,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,3,-99,-99
26/9/2024,22,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,16,-99,-99
26/9/2024,23,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,13,-99,-99
26/9/2024,24,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,1,-99,-99,-99,16,-99,-99
27/9/2024,1,-99,-99,7,-99,-99,-99,-99,4,-99,-99,1,-99,-99,-99,15,-99,-99
27/9/2024,2,-99,-99,3,-99,-99,-99,-99,4,-99,-99,1,-99,-99,-99,12,-99,-99
27/9/2024,3,-99,-99,2,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99
27/9/2024,4,-99,-99,2,-99,-99,-99,-99,3,-99,-99,1,-99,-99,-99,-99,-99,-99
27/9/2024,5,-99,-99,4,-99,-99,-99,-99,2,-99,-99,1,-99,-99,-99,-99,-99,-99
27/9/2024,6,-99,1,4,-99,-99,-99,-99,4,-99,-99,1,-99,-99,-99,-99,-99,-99
27/9/2024,7,-99,3,4,-99,-99,-99,-99,4,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,8,-99,2,2,-99,-99,-99,-99,4,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,9,-99,3,-99,-99,-99,-99,-99,5,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,10,-99,4,3,-99,-99,-99,-99,5,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,11,-99,2,3,-99,-99,-99,-99,3,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,12,-99,5,4,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,13,-99,4,3,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/9/2024,14,-99,4,2,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/9/2024,15,-99,4,3,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/9/2024,16,-99,4,1,-99,-99,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99
27/9/2024,17,-99,3,4,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,18,-99,4,4,-99,-99,-99,-99,4,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,19,-99,2,4,-99,-99,-99,-99,2,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,20,-99,3,-99,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,21,-99,3,-99,-99,-99,-99,-99,4,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,22,-99,4,-99,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,-99,-99,-99
27/9/2024,23,-99,5,-99,-99,-99,-99,-99,8,-99,-99,4,-99,-99,-99,-99,-99,-99
27/9/2024,24,-99,5,-99,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,-99,-99,-99
28/9/2024,1,-99,4,-99,-99,-99,-99,-99,8,-99,-99,4,-99,-99,-99,-99,-99,-99
28/9/2024,2,-99,8,-99,-99,-99,-99,-99,8,-99,-99,5,-99,-99,-99,-99,-99,-99
28/9/2024,3,-99,9,9,-99,-99,-99,-99,9,-99,-99,5,-99,-99,-99,13,-99,-99
28/9/2024,4,-99,6,9,-99,-99,-99,-99,11,-99,-99,4,-99,-99,-99,24,-99,-99
28/9/2024,5,-99,7,8,-99,-99,-99,-99,9,-99,-99,4,-99,-99,-99,29,-99,-99
28/9/2024,6,3,8,8,-99,-99,-99,-99,11,-99,-99,3,-99,-99,-99,31,-99,-99
28/9/2024,7,4,7,14,-99,-99,-99,-99,14,-99,-99,3,-99,-99,-99,54,-99,-99
28/9/2024,8,5,8,10,-99,-99,-99,-99,13,-99,-99,4,-99,-99,-99,53,-99,-99
28/9/2024,9,5,10,11,-99,-99,-99,-99,12,-99,-99,6,-99,-99,-99,52,-99,-99
28/9/2024,10,3,11,12,-99,-99,-99,-99,8,-99,-99,7,-99,-99,-99,39,-99,-99
28/9/2024,11,7,10,10,-99,-99,-99,-99,10,-99,-99,6,-99,-99,-99,21,-99,-99
28/9/2024,12,6,8,8,-99,-99,-99,-99,12,-99,-99,5,-99,-99,-99,13,-99,-99
28/9/2024,13,5,10,8,-99,-99,-99,-99,9,-99,-99,6,-99,-99,-99,16,-99,-99
28/9/2024,14,4,13,7,-99,-99,-99,-99,6,-99,-99,6,-99,-99,-99,11,-99,-99
28/9/2024,15,5,8,7,-99,-99,-99,-99,5,-99,-99,6,-99,-99,-99,21,-99,-99
28/9/2024,16,3,5,7,-99,-99,-99,-99,12,-99,-99,4,-99,-99,-99,20,-99,-99
28/9/2024,17,3,6,7,-99,-99,-99,-99,11,-99,-99,2,-99,-99,-99,16,-99,-99
28/9/2024,18,3,6,5,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,10,-99,-99
28/9/2024,19,4,3,4,-99,-99,-99,-99,2,-99,-99,4,-99,-99,-99,5,-99,-99
28/9/2024,20,4,2,4,-99,-99,-99,-99,4,-99,-99,3,-99,-99,-99,-99,-99,-99
28/9/2024,21,3,2,5,-99,-99,-99,-99,3,-99,-99,1,-99,-99,-99,-99,-99,-99
28/9/2024,22,3,1,1,-99,-99,-99,-99,4,-99,-99,2,-99,-99,-99,-99,-99,-99
28/9/2024,23,3,1,1,-99,-99,-99,-99,1,-99,-99,2,-99,-99,-99,-99,-99,-99
28/9/2024,24,3,2,5,-99,-99,-99,-99,4,-99,-99,3,-99,-99,-99,-99,-99,-99
29/9/2024,1,5,2,3,-99,-99,-99,-99,2,-99,-99,3,-99,-99,-99,-99,-99,-99
29/9/2024,2,3,3,3,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,-99,-99,-99
29/9/2024,3,3,4,2,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,-99,-99,-99
29/9/2024,4,2,4,3,-99,-99,-99,-99,6,-99,-99,3,-99,-99,-99,-99,-99,-99
29/9/2024,5,2,4,6,-99,-99,-99,-99,5,-99,-99,4,-99,-99,-99,-99,-99,-99
29/9/2024,6,2,5,5,-99,-99,-99,-99,7,-99,-99,4,-99,-99,-99,-99,-99,-99
29/9/2024,7,3,2,5,-99,-99,-99,-99,7,-99,-99,3,-99,-99,-99,5,-99,-99
29/9/2024,8,5,3,6,-99,-99,-99,-99,5,-99,-99,3,-99,-99,-99,7,-99,-99
29/9/2024,9,3,4,8,-99,-99,-99,-99,10,-99,-99,3,-99,-99,-99,9,-99,-99
29/9/2024,10,3,5,8,-99,-99,-99,-99,11,-99,-99,2,-99,-99,-99,12,-99,-99
29/9/2024,11,-99,6,6,-99,-99,-99,-99,6,-99,-99,2,-99,-99,-99,7,-99,-99
29/9/2024,12,1,4,10,-99,-99,-99,-99,9,-99,-99,2,-99,-99,-99,12,-99,-99
29/9/2024,13,2,3,9,-99,-99,-99,-99,6,-99,-99,4,-99,-99,-99,12,-99,-99
29/9/2024,14,5,8,10,-99,-99,-99,-99,7,-99,-99,4,-99,-99,-99,18,-99,-99
29/9/2024,15,5,7,10,-99,-99,-99,-99,9,-99,-99,5,-99,-99,-99,11,-99,-99
29/9/2024,16,5,6,7,-99,-99,-99,-99,6,-99,-99,4,-99,-99,-99,8,-99,-99
29/9/2024,17,3,5,8,-99,-99,-99,-99,9,-99,-99,2,-99,-99,-99,12,-99,-99
29/9/2024,18,3,6,10,-99,-99,-99,-99,8,-99,-99,4,-99,-99,-99,11,-99,-99
29/9/2024,19,5,6,7,-99,-99,-99,-99,11,-99,-99,4,-99,-99,-99,12,-99,-99
29/9/2024,20,5,5,9,-99,-99,-99,-99,10,-99,-99,5,-99,-99,-99,14,-99,-99
29/9/2024,21,4,6,11,-99,-99,-99,-99,12,-99,-99,4,-99,-99,-99,16,-99,-99
29/9/2024,22,3,7,12,-99,-99,-99,-99,9,-99,-99,3,-99,-99,-99,11,-99,-99
29/9/2024,23,4,6,10,-99,-99,-99,-99,12,-99,-99,2,-99,-99,-99,9,-99,-99
29/9/2024,24,3,6,7,-99,-99,-99,-99,9,-99,-99,3,-99,-99,-99,8,-99,-99
30/9/2024,1,6,5,9,-99,-99,-99,-99,8,-99,-99,4,-99,-99,-99,8,-99,-99
30/9/2024,2,6,5,8,-99,-99,-99,-99,9,-99,-99,4,-99,-99,-99,8,-99,-99
30/9/2024,3,4,6,10,-99,-99,-99,-99,9,-99,-99,3,-99,-99,-99,9,-99,-99
30/9/2024,4,3,7,10,-99,-99,-99,-99,12,-99,-99,4,-99,-99,-99,5,-99,-99
30/9/2024,5,4,7,10,-99,-99,-99,-99,8,-99,-99,5,-99,-99,-99,8,-99,-99
30/9/2024,6,5,5,11,-99,-99,-99,-99,11,-99,-99,4,-99,-99,-99,14,-99,-99
30/9/2024,7,4,6,15,-99,-99,-99,-99,11,-99,-99,5,-99,-99,-99,29,-99,-99
30/9/2024,8,5,12,18,-99,-99,-99,-99,18,-99,-99,5,-99,-99,-99,40,-99,-99
30/9/2024,9,7,19,24,-99,-99,-99,-99,24,-99,-99,8,-99,-99,-99,35,-99,-99
30/9/2024,10,10,17,22,-99,-99,-99,-99,19,-99,-99,10,-99,-99,-99,27,-99,-99
30/9/2024,11,8,16,-99,-99,-99,-99,-99,21,-99,-99,10,-99,-99,-99,50,-99,-99
30/9/2024,12,7,9,-99,-99,-99,-99,-99,20,-99,-99,6,-99,-99,-99,37,-99,-99
30/9/2024,13,4,6,-99,-99,-99,-99,-99,15,-99,-99,5,-99,-99,-99,32,-99,-99
30/9/2024,14,6,14,-99,-99,-99,-99,-99,7,-99,-99,6,-99,-99,-99,34,-99,-99
30/9/2024,15,5,20,-99,-99,-99,-99,-99,13,-99,-99,10,-99,-99,-99,29,-99,-99
30/9/2024,16,8,18,-99,-99,-99,-99,-99,13,-99,-99,17,-99,-99,-99,25,-99,-99
30/9/2024,17,16,19,20,-99,-99,-99,-99,14,-99,-99,13,-99,-99,-99,23,-99,-99
30/9/2024,18,9,10,14,-99,-99,-99,-99,7,-99,-99,11,-99,-99,-99,25,-99,-99
30/9/2024,19,3,2,4,-99,-99,-99,-99,3,-99,-99,3,-99,-99,-99,6,-99,-99
30/9/2024,20,3,3,5,-99,-99,-99,-99,7,-99,-99,3,-99,-99,-99,10,-99,-99
30/9/2024,21,4,7,4,-99,-99,-99,-99,7,-99,-99,4,-99,-99,-99,-99,-99,-99
30/9/2024,22,4,8,4,-99,-99,-99,-99,5,-99,-99,5,-99,-99,-99,-99,-99,-99
30/9/2024,23,5,6,7,-99,-99,-99,-99,8,-99,-99,6,-99,-99,-99,-99,-99,-99
30/9/2024,24,5,9,10,-99,-99,-99,-99,7,-99,-99,7,-99,-99,-99,-99,-99,-99
1/10/2024,1,6,9,6,-99,-99,-99,-99,7,-99,-99,6,-99,-99,-99,-99,-99,-99
1/10/2024,2,5,7,7,-99,-99,-99,-99,6,-99,-99,7,-99,-99,-99,-99,-99,-99
1/10/2024,3,5,5,7,-99,-99,-99,-99,4,-99,-99,5,-99,-99,-99,-99,-99,-99
1/10/2024,4,5,5,6,-99,-99,-99,-99,4,-99,-99,6,-99,-99,-99,13,-99,-99
1/10/2024,5,4,6,9,-99,-99,-99,-99,9,-99,-99,4,-99,-99,-99,14,-99,-99
1/10/2024,6,3,5,10,-99,-99,-99,-99,10,-99,-99,4,-99,-99,-99,15,-99,-99
1/10/2024,7,3,7,9,-99,-99,-99,-99,9,-99,-99,3,-99,-99,-99,12,-99,-99
1/10/2024,8,4,8,12,-99,-99,-99,-99,10,-99,-99,3,-99,-99,-99,23,-99,-99
1/10/2024,9,3,7,10,-99,-99,-99,-99,7,-99,-99,5,-99,-99,-99,18,-99,-99
