FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
19/10/2024,22,-99,0,0,-99,0,2,1,-99,0,1,1,-99,0,0,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,3,1,0,-99,2,0
19/10/2024,23,-99,0,0,-99,0,1,1,-99,0,1,1,-99,0,0,-99,1,1,2,1,-99,0,1,1,1,-99,-99,-99,5,1,1,-99,3,0
19/10/2024,24,-99,0,0,-99,0,1,1,-99,0,1,1,-99,0,0,-99,1,0,0,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,3,0
20/10/2024,1,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,0,-99,1,0,1,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,3,0
20/10/2024,2,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,0,-99,0,1,1,1,-99,1,1,0,1,-99,-99,-99,3,1,1,-99,4,0
20/10/2024,3,-99,0,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,0,1,1,0,-99,1,1,0,1,-99,-99,-99,2,1,1,-99,4,0
20/10/2024,4,-99,0,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,0,1,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,4,0
20/10/2024,5,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,0,1,0,0,-99,1,1,0,1,-99,-99,-99,2,1,1,-99,4,0
20/10/2024,6,-99,0,2,-99,1,1,1,-99,1,1,1,-99,0,2,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,4,1,2,-99,5,0
20/10/2024,7,-99,0,1,-99,2,2,1,-99,2,1,1,-99,0,1,-99,0,2,1,1,-99,1,1,1,1,-99,-99,-99,3,2,2,-99,4,0
20/10/2024,8,-99,0,0,-99,3,2,1,-99,1,1,1,-99,0,2,-99,0,2,1,1,-99,1,1,1,1,-99,-99,-99,2,2,2,-99,3,0
20/10/2024,9,-99,0,0,-99,3,1,1,-99,1,1,1,-99,0,3,-99,0,2,1,1,-99,1,1,1,1,-99,-99,-99,1,1,3,-99,4,0
20/10/2024,10,-99,0,3,-99,2,1,1,-99,1,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,1,2,1,-99,4,0
20/10/2024,11,-99,0,1,-99,1,1,1,-99,1,2,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,1,2,1,-99,4,0
20/10/2024,12,-99,0,4,-99,1,2,1,-99,1,2,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,2,2,1,-99,5,0
20/10/2024,13,-99,0,1,-99,1,2,1,-99,1,3,1,-99,0,1,-99,1,2,2,1,-99,1,1,1,1,-99,-99,-99,1,2,1,-99,3,0
20/10/2024,14,-99,1,1,-99,1,2,1,-99,1,2,1,-99,0,1,-99,1,1,1,1,-99,1,2,1,1,-99,-99,-99,1,2,1,-99,3,0
20/10/2024,15,-99,1,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,2,1,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,3,0
20/10/2024,16,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,1,2,1,-99,3,0
20/10/2024,17,-99,0,2,-99,2,1,1,-99,1,1,1,-99,0,1,-99,1,2,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,-99,0
20/10/2024,18,-99,0,2,-99,3,2,1,-99,0,2,1,-99,-99,1,-99,1,2,1,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,0
20/10/2024,19,-99,0,2,-99,3,2,1,-99,1,2,1,-99,0,2,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
20/10/2024,20,-99,0,2,-99,3,2,1,-99,1,2,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
20/10/2024,21,-99,0,1,-99,2,2,1,-99,0,1,1,-99,0,2,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
20/10/2024,22,-99,0,0,-99,2,1,1,-99,0,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
20/10/2024,23,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
20/10/2024,24,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,0,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
21/10/2024,1,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
21/10/2024,2,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
21/10/2024,3,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
21/10/2024,4,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
21/10/2024,5,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
21/10/2024,6,-99,0,0,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,0,1,-99,-99,-99,1,1,1,-99,1,0
21/10/2024,7,-99,0,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,2,0,1,-99,1,1,1,0,-99,-99,-99,3,1,1,-99,1,1
21/10/2024,8,-99,0,0,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,3,2,1,-99,1,1
21/10/2024,9,-99,0,0,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,5,2,1,-99,1,1
21/10/2024,10,-99,0,0,-99,2,2,1,-99,1,1,1,-99,0,1,-99,0,2,0,1,-99,1,1,2,1,-99,-99,-99,3,1,1,-99,1,1
21/10/2024,11,-99,0,0,-99,2,1,2,-99,1,1,1,-99,0,1,-99,1,2,0,1,-99,1,1,1,1,-99,-99,-99,2,2,1,-99,1,1
21/10/2024,12,-99,0,-99,-99,2,1,2,-99,1,1,1,-99,0,1,-99,1,2,0,1,-99,1,1,1,1,-99,-99,-99,4,1,1,-99,1,1
21/10/2024,13,-99,0,-99,-99,1,1,1,-99,1,1,1,-99,0,-99,-99,1,2,1,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,1
21/10/2024,14,-99,0,-99,-99,1,1,1,-99,1,1,1,-99,0,-99,-99,1,1,1,1,-99,1,1,-99,1,-99,-99,-99,2,1,1,-99,1,1
21/10/2024,15,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,-99,-99,1,1,0,1,-99,1,1,-99,1,-99,-99,-99,2,1,1,-99,1,1
21/10/2024,16,-99,1,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,2,0,1,-99,1,1,-99,1,-99,-99,-99,2,1,1,-99,1,1
21/10/2024,17,-99,0,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,-99,1,-99,-99,-99,2,1,1,-99,1,1
21/10/2024,18,-99,0,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,1
21/10/2024,19,-99,1,1,-99,1,1,2,-99,1,1,1,-99,0,1,-99,1,0,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,1
21/10/2024,20,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,1
21/10/2024,21,-99,0,1,-99,0,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,1
21/10/2024,22,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,5,1,1,-99,1,1
21/10/2024,23,-99,0,1,-99,0,2,1,-99,1,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,5,1,1,-99,1,1
21/10/2024,24,-99,0,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,0
22/10/2024,1,-99,0,1,-99,2,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,0
22/10/2024,2,-99,0,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,6,1,1,-99,1,0
22/10/2024,3,-99,0,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,0,1,1,1,-99,-99,-99,3,1,1,-99,1,0
22/10/2024,4,-99,0,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,0
22/10/2024,5,-99,0,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,0,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,1
22/10/2024,6,-99,0,1,-99,1,1,1,-99,0,1,1,-99,0,1,-99,0,1,0,0,-99,1,1,1,1,-99,-99,-99,3,1,1,-99,1,1
22/10/2024,7,-99,0,1,-99,1,1,1,-99,1,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,2,1,-99,-99,-99,2,1,1,-99,1,2
22/10/2024,8,-99,0,1,-99,1,1,1,-99,1,1,2,-99,0,1,-99,1,1,0,1,-99,2,1,3,1,-99,-99,-99,3,2,1,-99,1,1
22/10/2024,9,-99,1,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,2,1,-99,-99,-99,5,1,2,-99,1,1
22/10/2024,10,-99,1,1,-99,1,2,1,-99,1,1,1,-99,0,1,-99,0,1,1,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,1
22/10/2024,11,-99,1,1,-99,1,2,1,-99,1,1,1,-99,1,2,-99,1,2,1,1,-99,1,2,2,1,-99,-99,-99,2,1,1,-99,1,2
22/10/2024,12,-99,1,2,-99,2,2,-99,-99,2,2,2,-99,1,2,-99,1,2,2,1,-99,1,2,2,2,-99,-99,-99,-99,1,2,-99,2,2
22/10/2024,13,-99,1,1,-99,2,3,-99,-99,2,3,2,-99,1,2,-99,1,2,2,1,-99,2,2,2,2,-99,-99,-99,-99,2,2,-99,2,2
22/10/2024,14,-99,2,2,-99,2,2,-99,-99,2,2,2,-99,1,2,-99,1,2,2,1,-99,2,2,2,1,-99,-99,-99,-99,2,2,-99,2,1
22/10/2024,15,-99,2,2,-99,2,2,-99,-99,2,2,1,-99,1,2,-99,1,2,2,1,-99,1,2,2,1,-99,-99,-99,-99,2,1,-99,2,1
22/10/2024,16,-99,2,-99,-99,2,2,-99,-99,2,2,1,-99,1,1,-99,1,2,1,1,-99,1,2,1,1,-99,-99,-99,-99,2,1,-99,2,2
22/10/2024,17,-99,1,4,-99,2,-99,1,-99,1,4,1,-99,1,2,-99,1,2,1,1,-99,1,2,1,1,-99,-99,-99,0,2,1,-99,1,1
22/10/2024,18,-99,2,1,-99,1,-99,1,-99,1,2,1,-99,3,1,-99,1,2,1,1,-99,1,2,1,1,-99,-99,-99,0,2,1,-99,1,1
22/10/2024,19,-99,1,0,-99,1,-99,1,-99,1,1,1,-99,5,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,0,1,1,-99,1,1
22/10/2024,20,-99,1,0,-99,0,-99,1,-99,1,1,1,-99,1,1,-99,1,1,0,1,-99,0,1,1,1,-99,-99,-99,0,1,1,-99,-99,1
22/10/2024,21,-99,1,0,-99,0,-99,1,-99,0,1,1,-99,0,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,0,1,0,-99,4,1
22/10/2024,22,-99,0,0,-99,1,-99,1,-99,0,1,1,-99,0,1,-99,1,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,5,1
22/10/2024,23,-99,0,0,-99,2,-99,1,-99,0,1,1,-99,0,2,-99,1,1,0,1,-99,0,1,1,1,-99,-99,-99,3,1,1,-99,1,1
22/10/2024,24,-99,0,2,-99,1,-99,1,-99,0,1,1,-99,0,2,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,2,1,1,-99,1,1
23/10/2024,1,-99,0,2,-99,1,-99,1,-99,0,1,1,-99,0,1,-99,0,1,0,0,-99,0,1,1,1,-99,-99,-99,3,1,1,-99,1,1
23/10/2024,2,-99,0,2,-99,2,-99,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,0,1,-99,-99,-99,2,1,1,-99,1,1
23/10/2024,3,-99,0,3,-99,2,-99,1,-99,0,1,1,-99,0,1,-99,0,1,0,1,-99,1,1,1,1,-99,-99,-99,4,1,1,-99,3,0
23/10/2024,4,-99,0,3,-99,5,-99,1,-99,1,2,1,-99,0,2,-99,0,1,1,1,-99,1,1,1,1,-99,-99,-99,4,2,1,-99,20,0
23/10/2024,5,-99,0,1,-99,6,-99,1,-99,1,2,1,-99,0,1,-99,1,2,1,1,-99,1,1,1,4,-99,-99,-99,5,2,1,-99,21,1
23/10/2024,6,-99,0,1,-99,5,-99,2,-99,0,1,4,-99,0,1,-99,1,3,1,1,-99,9,1,3,8,-99,-99,-99,6,2,1,-99,12,2
23/10/2024,7,-99,0,1,-99,6,-99,2,-99,1,1,4,-99,0,2,-99,1,3,1,2,-99,7,1,7,4,-99,-99,-99,3,2,1,-99,4,3
23/10/2024,8,-99,1,1,-99,7,-99,4,-99,1,2,2,-99,0,5,-99,1,7,2,2,-99,6,1,6,5,-99,-99,-99,4,2,3,-99,5,3
23/10/2024,9,-99,1,3,-99,9,-99,4,-99,3,4,3,-99,0,6,-99,2,8,4,1,-99,5,2,7,6,-99,-99,-99,12,3,5,-99,7,3
23/10/2024,10,-99,1,1,-99,6,-99,3,-99,2,3,4,-99,0,5,-99,1,5,5,1,-99,4,2,5,3,-99,-99,-99,7,3,6,-99,3,3
23/10/2024,11,-99,1,1,-99,4,-99,2,-99,2,2,3,-99,0,4,-99,1,4,2,1,-99,2,1,3,2,-99,-99,-99,3,2,3,-99,1,4
23/10/2024,12,-99,1,1,-99,3,-99,1,-99,2,2,-99,-99,1,3,-99,1,3,2,1,-99,2,1,2,2,-99,-99,-99,3,2,2,-99,2,2
23/10/2024,13,-99,1,1,-99,3,-99,2,-99,1,2,-99,-99,0,3,-99,1,-99,2,1,-99,1,2,2,2,-99,-99,-99,3,1,2,-99,2,1
23/10/2024,14,-99,1,1,-99,2,-99,2,-99,1,2,2,-99,0,2,-99,1,-99,2,1,-99,1,2,2,2,-99,-99,-99,3,1,2,-99,2,1
23/10/2024,15,-99,1,1,-99,2,-99,2,-99,2,2,2,-99,1,2,-99,1,-99,2,1,-99,2,2,2,1,-99,-99,-99,2,1,2,-99,2,1
23/10/2024,16,-99,1,3,-99,2,2,2,-99,6,2,2,-99,1,2,-99,1,-99,2,1,-99,1,2,2,1,-99,-99,-99,-99,2,2,-99,3,1
23/10/2024,17,-99,1,4,-99,3,2,1,-99,3,4,2,-99,1,2,-99,1,-99,2,1,-99,1,2,2,1,-99,-99,-99,4,3,2,-99,1,2
23/10/2024,18,-99,1,1,-99,1,3,2,-99,1,3,1,-99,1,2,-99,1,2,2,1,-99,1,3,1,1,-99,-99,-99,2,1,1,-99,1,1
23/10/2024,19,-99,1,0,-99,1,2,1,-99,1,1,1,-99,4,1,-99,1,2,0,1,-99,1,1,1,1,-99,-99,-99,1,1,1,-99,1,1
23/10/2024,20,-99,0,0,-99,1,1,1,-99,1,1,1,-99,2,1,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,4,1,1,-99,3,1
23/10/2024,21,-99,1,0,-99,1,2,1,-99,1,1,1,-99,1,1,-99,1,1,1,1,-99,1,2,1,1,-99,-99,-99,4,1,1,-99,6,1
23/10/2024,22,-99,0,3,-99,2,1,1,-99,0,4,1,-99,0,2,-99,1,1,1,1,-99,1,1,1,1,-99,-99,-99,1,1,2,-99,5,1
23/10/2024,23,-99,1,6,-99,3,3,1,-99,0,6,1,-99,0,2,-99,1,2,2,1,-99,1,2,1,1,-99,-99,-99,6,0,2,-99,4,1
23/10/2024,24,-99,1,7,-99,3,3,1,-99,1,6,1,-99,0,3,-99,1,2,2,1,-99,1,2,1,1,-99,-99,-99,7,1,3,-99,5,1
24/10/2024,1,-99,1,7,-99,6,3,1,-99,1,8,1,-99,0,3,-99,1,2,2,1,-99,1,2,1,1,-99,-99,-99,9,1,4,-99,5,1
24/10/2024,2,-99,1,7,-99,9,4,1,-99,1,7,1,-99,0,6,-99,1,6,4,1,-99,1,2,1,2,-99,-99,-99,8,1,4,-99,4,1
24/10/2024,3,-99,1,5,-99,6,4,1,-99,2,4,1,-99,0,5,-99,1,6,4,1,-99,1,2,1,2,-99,-99,-99,7,2,4,-99,4,1
24/10/2024,4,-99,1,3,-99,6,3,1,-99,3,3,2,-99,0,5,-99,0,5,3,1,-99,2,2,1,7,-99,-99,-99,9,3,4,-99,2,1
24/10/2024,5,-99,1,3,-99,8,3,1,-99,3,2,4,-99,0,5,-99,1,7,2,1,-99,3,2,2,7,-99,-99,-99,11,4,4,-99,2,2
24/10/2024,6,-99,0,4,-99,8,3,1,-99,3,2,5,-99,0,6,-99,1,7,2,1,-99,3,2,3,6,-99,-99,-99,12,3,5,-99,2,2
24/10/2024,7,-99,1,4,-99,10,4,1,-99,3,2,3,-99,0,6,-99,1,10,2,1,-99,2,2,6,4,-99,-99,-99,8,2,4,-99,3,3
24/10/2024,8,-99,1,3,-99,8,3,2,-99,3,2,6,-99,0,4,-99,1,10,2,1,-99,4,2,5,6,-99,-99,-99,7,2,4,-99,2,3
24/10/2024,9,-99,1,2,-99,7,2,3,-99,5,2,6,-99,0,5,-99,1,8,2,5,-99,5,2,6,7,-99,-99,-99,5,4,4,-99,2,4
24/10/2024,10,-99,0,2,-99,4,2,5,-99,4,2,6,-99,1,5,-99,1,6,2,4,-99,6,1,7,6,-99,-99,-99,2,5,4,-99,3,6
24/10/2024,11,-99,0,1,-99,2,2,3,-99,3,2,4,-99,1,3,-99,2,4,1,3,-99,3,1,4,3,-99,-99,-99,3,4,2,-99,2,5
24/10/2024,12,-99,0,1,-99,-99,2,2,-99,2,2,3,-99,1,2,-99,2,3,2,2,-99,-99,1,2,2,-99,-99,-99,3,2,1,-99,1,4
24/10/2024,13,-99,0,1,-99,-99,2,2,-99,2,2,2,-99,1,2,-99,2,3,2,1,-99,-99,2,2,2,-99,-99,-99,3,2,1,-99,3,2
24/10/2024,14,-99,1,2,-99,-99,3,2,-99,3,-99,2,-99,0,3,-99,3,3,2,1,-99,-99,2,2,2,-99,-99,-99,3,2,2,-99,4,2
24/10/2024,15,-99,2,2,-99,-99,3,2,-99,2,-99,2,-99,1,2,-99,2,3,2,1,-99,-99,3,2,2,-99,-99,-99,3,2,2,-99,4,2
24/10/2024,16,-99,2,2,-99,-99,3,1,-99,6,-99,2,-99,1,2,-99,2,3,2,1,-99,-99,3,2,1,-99,-99,-99,3,2,2,-99,5,2
24/10/2024,17,-99,1,14,-99,-99,3,2,-99,14,-99,2,-99,1,3,-99,1,2,2,1,-99,-99,3,1,2,-99,-99,-99,8,9,2,-99,7,2
24/10/2024,18,-99,2,21,-99,-99,3,2,-99,5,-99,3,-99,2,3,-99,3,6,6,2,-99,-99,3,2,4,-99,-99,-99,18,6,2,-99,2,5
24/10/2024,19,-99,3,13,-99,-99,17,1,-99,1,-99,2,-99,4,6,-99,2,5,19,2,-99,-99,16,3,1,-99,-99,-99,7,2,7,-99,2,2
24/10/2024,20,-99,13,8,-99,-99,25,1,-99,2,-99,1,-99,11,2,-99,1,2,22,1,-99,-99,23,1,1,-99,-99,-99,4,2,3,-99,2,1
24/10/2024,21,-99,16,6,-99,-99,17,1,-99,1,-99,1,-99,15,1,-99,1,2,13,1,-99,-99,18,1,1,-99,-99,-99,6,1,1,-99,4,1
24/10/2024,22,-99,8,4,-99,-99,6,1,-99,1,-99,1,-99,7,1,-99,1,2,3,1,-99,-99,5,1,1,-99,-99,-99,-99,1,1,-99,2,1
24/10/2024,23,-99,3,5,-99,-99,3,1,-99,1,-99,1,-99,2,2,-99,1,2,2,1,-99,-99,3,1,1,-99,-99,-99,-99,1,2,-99,3,1
24/10/2024,24,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,1,2,-99,2,1
25/10/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1
25/10/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,1
25/10/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,1
25/10/2024,4,-99,4,2,-99,13,2,1,-99,2,-99,-99,-99,1,2,-99,1,4,3,1,-99,1,-99,2,2,-99,-99,-99,-99,5,2,-99,2,1
25/10/2024,5,-99,4,2,-99,10,2,2,-99,1,-99,-99,-99,0,2,-99,1,3,3,1,-99,3,-99,1,2,-99,-99,-99,-99,3,2,-99,1,1
25/10/2024,6,-99,3,2,-99,10,2,2,-99,1,-99,-99,-99,0,3,-99,1,2,2,1,-99,4,-99,6,2,-99,-99,-99,-99,3,1,-99,2,2
25/10/2024,7,-99,2,2,-99,8,2,3,-99,2,-99,-99,-99,0,4,-99,2,3,3,1,-99,6,-99,8,2,-99,-99,-99,-99,2,4,-99,11,2
25/10/2024,8,-99,1,2,-99,7,3,3,-99,2,-99,-99,-99,0,5,-99,3,4,3,1,-99,7,-99,9,8,-99,-99,-99,-99,2,4,-99,12,2
25/10/2024,9,-99,4,3,-99,8,3,4,-99,2,-99,5,-99,1,6,-99,2,6,4,1,-99,5,-99,8,10,-99,-99,-99,-99,3,4,-99,7,2
25/10/2024,10,-99,2,3,-99,6,2,4,-99,3,-99,5,-99,2,5,-99,1,5,5,1,-99,3,-99,5,7,-99,-99,-99,-99,3,2,-99,3,3
25/10/2024,11,-99,2,3,-99,5,3,2,-99,3,-99,5,-99,1,3,-99,2,4,4,1,-99,2,-99,3,5,-99,-99,-99,-99,3,3,-99,2,4
25/10/2024,12,-99,2,2,-99,4,3,2,-99,2,-99,5,-99,1,3,-99,2,4,3,1,-99,3,-99,4,3,-99,-99,-99,-99,2,2,-99,7,4
25/10/2024,13,-99,2,2,-99,4,3,3,-99,4,-99,4,-99,1,4,-99,2,4,4,2,-99,4,-99,5,4,-99,-99,-99,-99,3,3,-99,10,4
25/10/2024,14,-99,2,3,-99,3,3,3,-99,8,-99,3,-99,2,3,-99,2,4,3,2,-99,2,-99,3,3,-99,-99,-99,-99,7,3,-99,6,4
25/10/2024,15,-99,3,9,-99,3,3,3,-99,13,-99,3,-99,2,3,-99,2,4,2,2,-99,2,-99,3,3,-99,-99,-99,-99,6,2,-99,6,3
25/10/2024,16,-99,3,20,-99,3,3,3,-99,35,-99,3,-99,1,4,-99,2,4,4,2,-99,3,-99,2,2,-99,-99,-99,-99,14,3,-99,15,3
25/10/2024,17,-99,4,28,-99,6,4,3,-99,11,-99,2,-99,3,3,-99,5,3,4,2,-99,2,-99,2,6,-99,-99,-99,-99,17,3,-99,14,5
25/10/2024,18,-99,4,7,-99,16,7,2,-99,2,-99,8,-99,10,8,-99,6,11,19,6,-99,5,-99,3,7,-99,-99,-99,-99,4,2,-99,4,8
25/10/2024,19,-99,10,4,-99,2,15,2,-99,1,-99,2,-99,13,5,-99,2,4,8,1,-99,2,16,4,1,-99,-99,-99,-99,2,7,-99,5,2
25/10/2024,20,-99,12,1,-99,1,3,2,-99,1,-99,1,-99,12,1,-99,2,2,2,1,-99,1,6,1,1,-99,-99,-99,-99,2,1,-99,1,2
25/10/2024,21,-99,7,1,-99,0,2,1,-99,0,-99,1,-99,7,1,-99,1,2,1,1,-99,1,2,1,1,-99,-99,-99,-99,1,1,-99,5,1
25/10/2024,22,-99,4,4,-99,1,2,1,-99,0,-99,1,-99,3,1,-99,1,2,1,1,-99,1,4,1,1,-99,-99,-99,-99,1,1,-99,3,1
25/10/2024,23,-99,5,11,-99,0,4,1,-99,0,-99,1,-99,2,1,-99,1,1,2,1,-99,1,5,1,1,-99,-99,-99,-99,1,1,-99,1,1
25/10/2024,24,-99,4,8,-99,1,7,1,-99,0,-99,1,-99,2,1,-99,1,1,5,1,-99,1,7,1,1,-99,-99,-99,-99,1,1,-99,1,1
26/10/2024,1,-99,5,20,-99,2,8,1,-99,1,-99,1,-99,1,2,-99,1,2,6,1,-99,1,6,1,1,-99,-99,-99,4,1,2,-99,3,1
26/10/2024,2,-99,3,22,-99,15,7,2,-99,2,-99,1,-99,1,2,-99,1,2,6,1,-99,1,5,1,1,-99,-99,-99,18,1,2,-99,8,1
26/10/2024,3,-99,3,12,-99,12,6,1,-99,2,-99,1,-99,1,2,-99,1,2,8,1,-99,2,6,1,5,-99,-99,-99,14,4,1,-99,9,1
26/10/2024,4,-99,3,6,-99,16,5,1,-99,5,-99,2,-99,0,2,-99,1,3,7,1,-99,3,11,2,5,-99,-99,-99,20,6,1,-99,10,1
26/10/2024,5,-99,1,6,-99,17,6,1,-99,9,-99,3,-99,0,7,-99,1,10,5,1,-99,3,9,2,12,-99,-99,-99,18,7,2,-99,9,1
26/10/2024,6,-99,1,4,-99,18,9,2,-99,10,-99,4,-99,0,12,-99,1,13,5,1,-99,7,7,5,13,-99,-99,-99,18,6,5,-99,11,1
26/10/2024,7,-99,1,11,-99,18,9,2,-99,8,-99,6,-99,0,12,-99,1,14,5,1,-99,9,6,5,13,-99,-99,-99,17,6,6,-99,20,2
26/10/2024,8,-99,2,28,-99,14,9,3,-99,9,-99,8,-99,0,13,-99,1,14,7,1,-99,9,6,6,10,-99,-99,-99,16,7,5,-99,12,3
26/10/2024,9,-99,4,14,-99,11,11,2,-99,7,-99,5,-99,1,13,-99,1,12,11,1,-99,6,7,6,7,-99,-99,-99,12,6,7,-99,4,3
26/10/2024,10,-99,4,4,-99,6,-99,2,-99,4,-99,4,-99,1,10,-99,2,9,12,1,-99,4,7,4,3,-99,-99,-99,8,4,7,-99,3,5
26/10/2024,11,-99,3,1,-99,4,7,1,-99,3,-99,-99,-99,1,6,-99,2,5,5,1,-99,1,6,3,2,-99,-99,-99,4,3,7,-99,2,3
26/10/2024,12,-99,3,1,-99,2,5,1,-99,2,-99,1,-99,2,3,-99,2,3,3,1,-99,2,4,3,1,-99,-99,-99,4,2,4,-99,1,2
26/10/2024,13,-99,2,1,-99,1,3,2,-99,1,-99,1,-99,2,2,-99,1,2,3,1,-99,1,3,2,1,-99,-99,-99,2,1,2,-99,1,1
